Column1
Jméno rubriky,Název článku/videa,Views,Dokoukanost do 25 %,Dokoukanost do 50 %,Dokoukanost do 75 %,Dokoukanost do 100 %
Film,RECENZE: Nikdo 2 – nájemný vrah workoholik řádí na dovolené,1622,77.12700369913686,67.69420468557337,58.01479654747226,39.51911220715166
Cestování,Chorvatské město, kde moře hraje a slunce svítí i v noci,1620,69.1358024691358,58.2716049382716,47.28395061728395,42.46913580246914
Hry a herní systémy,Gamescom 2025: V Kingdom Come: Deliverance II si otevřete kovárnu, nové rozšíření je za rohem,1588,79.911838790932,71.78841309823679,63.60201511335013,56.54911838790932
Domácí,Lži a hrozby. Moskva působila na zahraničí vždy stejně, řekl Lipavský na festivalu NeverMore 68,1472,65.69293478260869,51.63043478260869,41.98369565217391,33.62771739130434
Bydlení,Prodali vše a žijí v chatce na třiceti metrech čtverečních. Když si lezou na nervy, jdou se projít,1330,77.89473684210526,66.54135338345864,50.15037593984962,42.63157894736842
Krimi,Policie honila ujíždějící BMW po D1 z Prahy až na Vysočinu,1285,90.73929961089495,89.10505836575877,78.52140077821012,73.46303501945526
Počasí,Počet obětí záplav v Pákistánu stoupl téměř na 700. Kondoloval i prezident Pavel,1267,84.68823993685872,72.53354380426204,58.87924230465666,44.59352801894239
Domácí,Zdravotníci připravili letní kino pro nemocné. Sledovali film z polohovacích postelí i vozíků,1266,80.41074249605056,72.59083728278041,55.92417061611374,47.07740916271722
Film,Neznámý příběh judisty Lukáše Krpálka. V dokumentu Jemný rváč vystupuje i Ondřej Vetchý,1259,72.12073073868149,61.15965051628276,54.40826052422557,33.75694996028594
Jihomoravský kraj,Řemeslníci opravují historické strážnické brány, rukama jim projde každá cihla,1242,85.74879227053141,84.94363929146537,75.44283413848632,75.44283413848632
Koktejl,Němka přenechala koupelnu holubům, sprchovat se chodí k příteli,1147,90.2353966870096,81.86573670444638,75.76285963382738,69.13687881429816
Film,Velký vlastenecký výlet: Hrůzy, které zazní od dezolátů na válečné Ukrajině,1110,88.55855855855856,86.12612612612612,83.15315315315316,69.81981981981981
Řetězák,Internetem se šíří smutné pohledy údajných zadržených britských vojáků. Jde o dílo umělé inteligence,1110,40.54054054054054,26.84684684684684,18.73873873873874,7.207207207207207
Hry a herní systémy,Gamescom 2025: 10 nejlepších trailerů z největšího herního veletrhu na světě,1110,76.30630630630631,64.41441441441441,51.98198198198198,27.11711711711712
Věda a školy,Vzácné záběry. Mezihvězdnou kometu 3IATLAS mají vědci dále „v hledáčku“,1107,88.70822041553748,75.70009033423668,64.13730803974707,52.12285456187895
Koktejl,Seniorka finále Miss Universe Korea nevyhrála, získala cenu za nejhezčí šaty,1094,78.42778793418648,71.75502742230347,66.08775137111517,61.60877513711151
Hry a herní systémy,Gamescom 2025: Tankové bitvy v jedné rodině. World of Tanks chystá novinky,1070,77.85046728971963,63.27102803738318,50.5607476635514,28.50467289719626
Krimi,Jeřáb nesundal rameno a narazil jím do mostu na dálnici D3,1068,82.77153558052434,73.78277153558052,55.2434456928839,45.50561797752809
Film,Oběti vypreparoval orgány, nakonec jí vyčistil zuby. Do kin míří Stvůry podle české detektivky roku,1037,78.9778206364513,63.45226615236258,51.97685631629702,37.60848601735776
Krimi,Ukradené cenné sochy od Kodeta a Brože sešrotovali ve sběrně,1025,82.82926829268293,74.14634146341463,63.60975609756098,55.80487804878049
Koktejl,Krysa pobíhala řidiči na kapotě, když jel po čínské dálnici,1003,86.34097706879362,79.96011964107677,72.78165503489531,72.78165503489531
Věda a školy,Teleskop Jamese Webba pomohl odhalit 29. měsíc planety Uran,972,84.15637860082305,83.53909465020575,67.6954732510288,67.6954732510288
Koktejl,Američan si chtěl sám odtáhnout auto. Zvrhlo se to v neuvěřitelnou grotesku,950,92.21052631578948,82.21052631578948,78.10526315789474,70.0
Film,Režisér Velkého vlasteneckého výletu Robin Kvapil: Válka byla všude,944,84.95762711864407,77.64830508474576,72.66949152542372,64.40677966101694
Cestování,Požár powerbanky způsobil paniku v letadle,927,87.48651564185545,76.37540453074433,74.11003236245955,72.49190938511327
Domácí,Zmije je často zaměňována za užovku. Podívejte se na jejich rozdíly,922,87.96095444685467,79.17570498915401,71.8004338394794,59.21908893709328
Lifestyle,Navštívil indiánský běžecký národ a setkal se s hrdiny světového bestselleru. Splněný sen, říká,909,20.35203520352035,10.12101210121012,7.920792079207921,5.83058305830583
Amerika,V USA popravili muže s kardiostimulátorem,903,91.69435215946844,87.37541528239203,87.26467331118494,85.49280177187154
Parlamentní volby,Fiala debatoval ve Zlíně. Sládek se hodinu a půl marně hlásil o slovo,896,90.06696428571429,80.24553571428571,69.41964285714286,63.28125
Film,Heidi, děvčátko z hor řeší v nové filmové verzi udržitelnost,867,54.09457900807381,34.2560553633218,25.49019607843137,16.60899653979239
Hudba,Vyvrhel Samir Hauser se hlásí s albem Pacient 0. Představuje nový klip,859,55.64610011641443,37.60186263096624,27.35739231664727,18.85913853317811
Válka na Ukrajině,Schůzka Putina a Zelenského je dohodnuta,852,5.164319248826291,3.286384976525822,2.112676056338028,1.525821596244131
Krimi,V parku u nádraží v Praze našli mrtvou ženu,846,72.69503546099291,56.14657210401891,55.7919621749409,50.35460992907801
Hry a herní systémy,Gamescom 2025 odhalil nové soulsovky, jsou plné krve a temnoty,842,71.02137767220903,59.85748218527316,51.06888361045131,34.6793349168646
Počasí,Rána budou o víkendu pořádně studená,810,1.111111111111111,0.9876543209876543,0.7407407407407408,0.4938271604938271
Lifestyle,Nejděsivější věc v životě, okomentoval Skot přeskok jedoucí formule na BMX kole,810,88.51851851851852,81.11111111111111,67.4074074074074,55.80246913580247
Hry a herní systémy,Black Ops 7 i Resident Evil Requiem. Největší herní veletrh Gamescom odstartoval,799,63.7046307884856,49.81226533166458,35.66958698372966,19.02377972465582
TV a streaming,Star Wars přichází s dalším zamotaným Lego speciálem,763,52.03145478374837,36.82830930537352,26.99868938401048,15.59633027522936
Film,RECENZE: Bláznivá střela znovu mění cinefily v rozesmáté puberťáky,758,88.78627968337732,82.05804749340369,73.48284960422163,60.68601583113457
Koktejl,Žena z Floridy se vydávala za policistku, aby unesla manželku expřítele,752,85.77127659574468,72.3404255319149,56.78191489361703,45.74468085106383
TV a streaming,RECENZE: James Gunn v druhém Peacemakerovi dokazuje, že je pro DC nejlepší volbou,744,70.02688172043011,54.56989247311827,43.54838709677419,26.20967741935484
Domácí,Začala příprava ražby tunelu na obchvatu Náchoda,731,85.49931600547195,75.78659370725033,63.61149110807114,55.26675786593708
Hlavní město Praha,Lojza tu řval, ale byl hodný a nechal se i podrbat, vzpomínají lidé na zastřeleného lva,700,88.0,81.71428571428572,77.57142857142857,72.71428571428571
Hry a herní systémy,Gamescom 2025: Záchrana světa podle kultovního seriálu. Nový He-Man upoutá už názvem,694,68.44380403458213,58.21325648414985,44.23631123919309,43.94812680115274
Krimi,Cizince ujíždějícího v kradeném autě zastavil v Jablonci zátaras z kamionu,686,92.56559766763849,90.96209912536443,90.2332361516035,87.02623906705539
Počasí,Hurikán Erin mine pobřeží USA, ale přinese mohutné vlny,684,78.0701754385965,62.42690058479532,55.84795321637427,45.61403508771929
Cestování,Nejkrásnější vyhlídka v Česku? Zahrádka je přístupná nonstop a zdarma,671,83.90461997019374,77.19821162444114,69.00149031296571,65.72280178837556
Koktejl,Kuriózní nehoda. Domíchávač na Valašsku sklouzl ze sjezdovky a převrátil se,654,89.90825688073394,85.3211009174312,78.89908256880734,78.89908256880734
Film,RECENZE: Dobrý námět, špatná realizace. Tony má plán nenaplňuje očekávání,637,71.27158555729984,55.57299843014128,36.26373626373626,25.58869701726845
Lifestyle,Byl to šok. Jak zvládnout tranzici dítěte? Radí psycholog i matka trans syna,612,14.86928104575163,9.967320261437909,7.84313725490196,4.084967320261438
Krimi,Dramatická razie kvůli bitcoinové kauze. Jiřikovský před policisty utekl na střechu,608,83.22368421052632,75.49342105263158,68.0921052631579,68.0921052631579
Domácí,Korupce na kameře: Jak se dává 1,65 milionu úplatek za byt v Praze,601,82.36272878535775,71.04825291181365,63.06156405990016,54.74209650582362
Jihomoravský kraj,Festival Brno Buď Láska přitahuje místní i Ukrajince. Dražila se i díla s úlomky války,600,87.5,79.33333333333333,71.5,71.5
Kultura,Od dechberoucích salt až po jemné poetické obrazy. Podívejte se na to nejlepší z Letní Letné,597,79.39698492462311,67.8391959798995,60.63651591289783,54.94137353433835
Věda a školy,Bývalé ředitelství plzeňské Škodovky se promění ve studentskou kolej,589,89.47368421052632,85.73853989813243,81.66383701188455,78.26825127334465
Krimi,Vězení za týrání psa je průlom, tvrdí viceprezident Soudcovské unie,577,84.05545927209705,79.72270363951473,74.17677642980935,70.7105719237435
Věda a školy,Unikátní keltské sídliště musela hlídat policie. Archeologové zveřejnili, co našli,551,84.21052631578947,73.86569872958258,64.60980036297642,57.16878402903811
Válka na Ukrajině,Ukrajinci zabili Rusům už jedenáctého generála. Putin ho na jaře povýšil,527,83.87096774193549,83.30170777988614,78.17836812144212,78.17836812144212
Evropa,Na Slovensku zveřejnili další verze státní hymny,526,81.74904942965779,60.26615969581749,47.52851711026616,30.98859315589354
Koktejl,Brněnský „Grinch“ půjde za zkažené Vánoce do vězení. Lidem ze zahrad a balkónu kradl vánoční cukroví,521,91.74664107485604,83.10940499040306,75.04798464491363,75.04798464491363
Hry a herní systémy,Gamescom 2025: V Božské komedii se Dante postaví armádě temnoty, vlastním hříchům i kruhům pekla,517,65.37717601547389,53.19148936170212,45.26112185686654,29.01353965183752
Krimi,Svého psa kurýroval bolestivými zákroky. Medika soud zprostil obžaloby z týrání,515,89.70873786407768,84.27184466019418,80.0,80.0
Krimi,Byl rád, že jsou to policisté. Video zachytilo dramatický zákrok proti Jiřikovskému,513,64.71734892787524,58.28460038986355,49.90253411306043,37.8167641325536
Domácí,Fiala dostal v Brně pokladničku pro chudé,503,94.23459244532803,88.07157057654076,79.52286282306163,76.34194831013916
Krimi,Policie v Praze vyšetřuje vraždu seniora,494,85.22267206477733,75.50607287449392,75.30364372469636,68.0161943319838
Věda a školy,V Izraeli objevili pozoruhodný, 100 000 let starý hrob,493,91.27789046653145,80.93306288032454,75.65922920892496,70.18255578093306
Film,RECENZE: Wednesday a její hororové nástrahy ze střední jsou stále k smrti zábavné,477,81.34171907756813,72.32704402515722,63.9412997903564,47.58909853249476
Domácí,Na holky a pivo nebyl čas, vzpomínal v Plzni americký veterán Harry Humason,473,93.23467230443974,90.69767441860465,90.27484143763213,87.31501057082453
Hry a herní systémy,Gamescom 2025: Ninja Gaiden 4 je nekompromisní tanec smrti od mistrů akčního žánru,471,68.78980891719745,44.79830148619958,31.42250530785563,13.16348195329087
Hlavní město Praha,V Praze vyjely po dvou letech kvůli ozonu kropící vozy. Lidé si osvěžení užívali,463,72.78617710583153,54.64362850971922,42.76457883369331,32.39740820734342
Počasí,Emise ve Španělsku kvůli požárům rychle stouply na rekordní hodnoty,444,80.4054054054054,79.95495495495496,67.34234234234235,67.34234234234235
Krimi,Požár pily v Rajnochovicích způsobil škodu za čtyřicet milionů,443,79.23250564334086,61.8510158013544,57.56207674943566,51.0158013544018
Zdraví,Na nemoc jejich syna neexistoval lék. Rodiče tak začali s českými vědci usilovat o jeho vývoj. A daří se,442,81.22171945701358,63.80090497737556,45.02262443438914,30.99547511312217
Express,EXPRESS NOVINEK: Přivítání Putina bylo až moc vřelé, Evropa zůstává stranou,441,9.523809523809524,4.988662131519274,3.6281179138322,2.040816326530612
Domácí,Zelenou Horu, zámek Černých baronů, koupí dřevařská firma za 30 milionů Kč,421,87.64845605700712,79.80997624703087,72.20902612826603,66.9833729216152
Krimi,Podvodně získal dotace na stáže pro studenty,  jde za mříže na tři a půl roku,414,89.3719806763285,81.88405797101449,77.53623188405797,77.53623188405797
Film,Glosa: Bez záruky,413,66.10169491525424,46.73123486682809,34.62469733656174,27.36077481840194
Koktejl,V ulicích Třebíče se proháněl klokan,410,90.73170731707317,86.09756097560975,82.92682926829268,82.92682926829268
Hry a herní systémy,Gamescom 2025: Ve druhé řadě Falloutu se podíváme do Las Vegas. Už letos,410,70.48780487804878,60.73170731707317,55.60975609756098,41.46341463414634
Válka na Ukrajině,Schůzka Trump-Putin: O příměří ani slovo,405,88.14814814814815,74.32098765432099,67.4074074074074,63.70370370370371
Evropa,Ohňostroj v Düsseldorfu vybuchl příliš nízko a zranil 19 lidí. Diváci nehodu natočili,392,92.09183673469387,91.07142857142857,83.6734693877551,83.6734693877551
Krimi,Komedie v Břeclavi: Řemeslníci požadují po zásahu policie u Jiřikovského svůj vercajk,387,87.33850129198967,82.17054263565892,76.22739018087856,67.44186046511628
Komentáře,Trefa Milana Mikuleckého: Evropa opět neudělá nic,385,71.16883116883118,56.1038961038961,43.37662337662337,35.06493506493506
Plzeňský kraj,Obří kaolinový lom na Plzeňsku dostal od ministerstva zelenou, má zmizet kus lesa,383,90.60052219321149,85.37859007832898,76.2402088772846,71.27937336814621
Válka na Ukrajině,Trump: Bude se domlouvat schůzka Zelenského a Putina,382,2.879581151832461,1.047120418848168,0.7853403141361256,0.7853403141361256
Amerika,Řeč těla obou státníků chladná není, všímají si experti,380,79.21052631578948,66.84210526315789,57.89473684210527,49.21052631578947
Zdraví,Podcenit příznaky mrtvice se nemusí vyplatit. Objevit se mohou po padesátce, ale i ve dvaceti,377,85.14588859416446,68.16976127320955,48.54111405835544,35.54376657824933
Krimi,Za covidu bral hoteliér dotace i na obsazená lůžka. Nešlo o trestný čin, řekl soud,368,91.57608695652173,90.76086956521739,86.95652173913044,86.95652173913044
Věda a školy,Archeologové odhalili v Peru rozsáhlý komplex tajemných „lidí z mraků“,344,83.43023255813954,75.5813953488372,71.80232558139535,67.15116279069767
Krimi,Chtěl parazitovat na covidových kompenzacích, odsedí si 2,5 roku,339,91.44542772861357,81.71091445427729,74.04129793510324,68.14159292035397
Hry a herní systémy,Sirotci a pokřivená monstra. Reanimal ukáže noční můry očima dětí,338,70.11834319526628,57.69230769230769,42.01183431952663,24.85207100591716
Hlavní město Praha,Zoo v Praze si připomněla mezinárodní den orangutanů. Jsou kriticky ohrožení,338,78.99408284023669,72.18934911242604,66.5680473372781,61.53846153846154
Evropa,Po dálnici na Slovensku jeli koloběžkář a muž na invalidním vozíku,333,94.8948948948949,90.39039039039038,80.78078078078079,79.57957957957959
Seznam Advertorial,Oficiální výroční ražba Tomáš Garrigue Masaryk 175 let,333,78.37837837837837,78.37837837837837,78.37837837837837,78.37837837837837
Koktejl,Odkaz malujícího prasete Pigcassa šíří dál jeho studentka, ovce Baanksy,324,92.90123456790124,86.11111111111111,80.24691358024691,70.37037037037037
Film,RECENZE: Dokonalá shoda dělá z lásky obchodní transakci,323,78.63777089783281,61.60990712074303,51.70278637770897,42.41486068111455
Hudba,Nelly zpívá pro horor Uzel zla, v němž se stane monstrem,320,55.00000000000001,38.75,28.4375,20.3125
Zdraví,Domácí cvičení na deset minut, které cílí na nejproblematičtější partie,320,58.4375,38.75,27.5,15.9375
Počasí,Úmorná vedra utnou silné bouřky, varovali meteorologové,320,1.875,1.25,0.9375,0.9375
Domácí,Kde se v horku zchladit? Tato přírodní jezera u Prahy vás nadchnou víc než aquaparky,319,82.75862068965517,72.10031347962382,62.38244514106584,17.24137931034483
Parlamentní volby,Hřib: Piráti cílí na dvouciferný výsledek,312,75.0,54.16666666666666,43.91025641025641,36.53846153846153
